Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
7462	:	1661898928.796	     4.155	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/467.bed ../dataDerived/methylBedByChrom/ chr22
7463	:	1661898929.142	     5.584	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/467.bed ../dataDerived/methylBedByChrom/ chrX
7492	:	1661898932.989	    16.384	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr4
7491	:	1661898931.868	    17.506	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr3
7493	:	1661898934.799	    14.667	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr5
7490	:	1661898931.714	    20.207	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr2
7494	:	1661898949.466	     8.846	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr6
7496	:	1661898949.624	     8.996	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr8
7495	:	1661898949.539	     9.726	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr7
7497	:	1661898951.948	     8.190	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr9
7498	:	1661898958.408	     8.342	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr10
7499	:	1661898958.706	     8.599	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr11
7501	:	1661898960.173	     7.314	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr13
7500	:	1661898959.318	     9.144	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr12
7502	:	1661898966.776	     5.727	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr14
7503	:	1661898967.338	     5.215	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr15
7489	:	1661898931.687	    41.052	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr1
7504	:	1661898967.526	     6.667	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr16
7505	:	1661898968.479	     7.036	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr17
7506	:	1661898972.528	     5.236	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr18
7509	:	1661898974.213	     4.266	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr21
7508	:	1661898972.767	     5.943	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr20
7512	:	1661898978.519	     0.672	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chrY
7507	:	1661898972.582	     7.438	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr19
7510	:	1661898975.549	     4.970	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chr22
7511	:	1661898977.790	     5.969	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/469.bed ../dataDerived/methylBedByChrom/ chrX
7516	:	1661898980.565	    15.577	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr4
7515	:	1661898980.058	    16.142	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr3
7517	:	1661898983.812	    12.389	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr5
7514	:	1661898979.227	    20.221	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr2
7518	:	1661898996.200	     8.412	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr6
7520	:	1661898996.306	     9.039	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr8
7519	:	1661898996.228	     9.845	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr7
7521	:	1661898999.480	     7.986	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr9
7522	:	1661899004.723	     7.881	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr10
7523	:	1661899005.406	     8.430	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr11
7525	:	1661899007.512	     6.451	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr13
7524	:	1661899006.101	     8.136	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr12
7513	:	1661898978.728	    38.550	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr1
7526	:	1661899012.636	     6.164	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr14
7527	:	1661899013.963	     7.019	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr15
7528	:	1661899013.998	     7.693	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr16
7530	:	1661899017.319	     5.082	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr18
7529	:	1661899014.261	     9.348	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr17
7533	:	1661899021.720	     3.533	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr21
7531	:	1661899018.884	     6.429	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr19
7536	:	1661899025.313	     0.660	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chrY
7532	:	1661899021.024	     5.335	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr20
7534	:	1661899022.425	     4.717	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chr22
7535	:	1661899023.680	     6.632	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/470.bed ../dataDerived/methylBedByChrom/ chrX
7540	:	1661899027.200	    15.639	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr4
7541	:	1661899030.329	    12.512	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr5
7539	:	1661899026.423	    16.452	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr3
7538	:	1661899026.002	    20.523	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr2
7542	:	1661899042.875	     8.296	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr6
7544	:	1661899043.042	     8.746	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr8
7543	:	1661899042.965	     9.639	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr7
7545	:	1661899046.602	     7.535	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr9
7546	:	1661899051.287	     8.447	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr10
7547	:	1661899051.820	     8.991	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr11
7549	:	1661899054.184	     7.029	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr13
7548	:	1661899052.633	     8.983	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr12
7537	:	1661899025.359	    39.377	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr1
7550	:	1661899059.754	     5.519	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr14
7551	:	1661899060.856	     5.192	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr15
7552	:	1661899061.304	     5.917	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr16
7553	:	1661899061.664	     7.918	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr17
7554	:	1661899064.833	     5.676	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr18
7557	:	1661899067.246	     4.241	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr21
7560	:	1661899071.530	     0.944	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chrY
7556	:	1661899066.074	     6.430	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr20
7555	:	1661899065.304	     7.859	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr19
7558	:	1661899069.630	     4.557	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chr22
7559	:	1661899070.530	     5.983	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/471.bed ../dataDerived/methylBedByChrom/ chrX
7563	:	1661899073.282	    17.714	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr3
7564	:	1661899074.244	    16.802	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr4
7565	:	1661899076.597	    14.451	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr5
7562	:	1661899072.526	    20.266	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr2
7568	:	1661899091.200	     8.753	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr8
7569	:	1661899092.824	     7.709	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr9
7566	:	1661899091.046	     9.976	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr6
7567	:	1661899091.122	    10.709	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr7
7570	:	1661899099.983	     7.799	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr10
7573	:	1661899101.895	     7.145	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr13
7571	:	1661899100.622	     8.779	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr11
7572	:	1661899101.054	     8.935	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr12
7561	:	1661899072.494	    41.449	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr1
7574	:	1661899107.813	     6.131	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr14
7575	:	1661899109.073	     6.157	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr15
7577	:	1661899110.021	     6.871	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr17
7576	:	1661899109.420	     7.616	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr16
7578	:	1661899113.986	     4.654	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr18
7581	:	1661899116.923	     3.687	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr21
7579	:	1661899114.109	     6.937	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr19
7580	:	1661899115.283	     6.075	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr20
7584	:	1661899120.702	     1.008	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chrY
7582	:	1661899117.058	     5.427	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chr22
7583	:	1661899118.676	     6.105	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/472.bed ../dataDerived/methylBedByChrom/ chrX
7588	:	1661899122.519	    16.780	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr4
7587	:	1661899121.755	    17.546	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr3
7589	:	1661899124.829	    14.472	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr5
7586	:	1661899121.401	    21.180	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr2
7590	:	1661899139.322	     8.754	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr6
7592	:	1661899139.759	     9.438	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr8
7591	:	1661899139.598	    10.264	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr7
7593	:	1661899142.615	     8.368	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr9
7594	:	1661899148.137	     8.434	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr10
7597	:	1661899151.013	     6.402	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr13
7595	:	1661899149.229	     8.694	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr11
7596	:	1661899149.887	     8.428	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr12
7585	:	1661899121.082	    39.973	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr1
7598	:	1661899156.613	     6.055	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr14
7599	:	1661899157.448	     5.765	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr15
7600	:	1661899157.965	     7.180	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr16
7601	:	1661899158.359	     8.069	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr17
7602	:	1661899161.128	     5.956	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr18
7604	:	1661899163.231	     5.924	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr20
7605	:	1661899165.223	     3.986	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr21
7603	:	1661899162.690	     7.248	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr19
7608	:	1661899169.209	     1.281	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chrY
7606	:	1661899166.462	     4.447	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chr22
7607	:	1661899167.115	     6.338	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/473.bed ../dataDerived/methylBedByChrom/ chrX
7612	:	1661899171.036	    15.947	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr4
7611	:	1661899170.738	    16.292	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr3
7613	:	1661899173.523	    13.509	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr5
7610	:	1661899169.969	    19.967	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr2
7614	:	1661899187.030	     8.976	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr6
7616	:	1661899187.148	     8.898	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr8
7615	:	1661899187.072	     9.856	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr7
7617	:	1661899189.980	     8.200	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr9
7618	:	1661899196.046	     9.046	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr10
7621	:	1661899198.211	     6.952	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr13
7620	:	1661899196.950	     8.667	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr12
7619	:	1661899196.066	     9.657	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr11
7609	:	1661899169.234	    40.167	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr1
7622	:	1661899205.147	     6.034	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr14
7623	:	1661899205.181	     6.002	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr15
7624	:	1661899205.723	     7.493	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr16
7625	:	1661899205.768	     8.484	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr17
7626	:	1661899209.440	     5.300	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr18
7628	:	1661899211.337	     5.570	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr20
7629	:	1661899213.274	     3.832	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr21
7632	:	1661899217.020	     0.765	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chrY
7627	:	1661899211.256	     6.895	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr19
7630	:	1661899214.311	     5.475	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chr22
7631	:	1661899214.769	     7.099	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/474.bed ../dataDerived/methylBedByChrom/ chrX
7635	:	1661899218.206	    17.227	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr3
7636	:	1661899219.813	    15.623	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr4
7637	:	1661899221.933	    13.575	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr5
7634	:	1661899217.814	    20.695	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr2
7640	:	1661899235.604	     9.402	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr8
7638	:	1661899235.508	     9.522	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr6
7639	:	1661899235.524	    10.256	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr7
7641	:	1661899238.548	     8.912	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr9
7642	:	1661899245.029	     8.611	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr10
7643	:	1661899245.057	     8.654	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr11
7644	:	1661899245.807	     8.939	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr12
7645	:	1661899247.487	     7.351	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr13
7633	:	1661899217.152	    39.933	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr1
7646	:	1661899253.672	     5.886	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr14
7647	:	1661899253.758	     6.006	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr15
7648	:	1661899254.762	     7.723	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr16
7649	:	1661899254.865	     7.937	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr17
7650	:	1661899257.106	     5.834	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr18
7652	:	1661899259.798	     5.776	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr20
7656	:	1661899265.601	     0.646	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chrY
7653	:	1661899262.519	     3.796	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr21
7651	:	1661899259.600	     6.814	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr19
7654	:	1661899262.845	     4.697	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chr22
7655	:	1661899262.979	     6.779	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/475.bed ../dataDerived/methylBedByChrom/ chrX
7659	:	1661899266.462	    18.078	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr3
7660	:	1661899267.584	    16.956	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr4
7661	:	1661899269.871	    14.671	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr5
7658	:	1661899266.409	    22.884	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr2
7664	:	1661899284.995	     7.733	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr8
7663	:	1661899284.839	    10.010	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr7
7662	:	1661899284.564	    10.343	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr6
7665	:	1661899289.318	     8.429	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr9
7666	:	1661899292.745	     8.904	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr10
7667	:	1661899294.868	     8.116	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr11
7668	:	1661899294.949	     8.865	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr12
7669	:	1661899297.769	     6.437	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr13
7657	:	1661899266.315	    37.944	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr1
7670	:	1661899301.664	     6.572	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr14
7671	:	1661899303.014	     6.315	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr15
7674	:	1661899304.292	     5.764	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr18
7672	:	1661899303.856	     7.558	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr16
7673	:	1661899304.258	     7.922	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr17
7677	:	1661899310.087	     3.751	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr21
7680	:	1661899313.864	     0.767	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chrY
7676	:	1661899309.417	     5.757	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/477.bed ../dataDerived/methylBedByChrom/ chr20
